id,symbol,timestamp,unixtime,field,price,size,canautoexecute
151570430,HUYA,2018-08-15 10:04:48-04,1534341888,2,24.57,,t
151570431,HUYA,2018-08-15 10:04:48-04,1534341888,3,,4,
151570432,HUYA,2018-08-15 10:04:48-04,1534341888,3,,4,
151570453,HUYA,2018-08-15 10:04:49-04,1534341889,8,,33401,
151570454,HUYA,2018-08-15 10:04:49-04,1534341889,2,24.58,,t
151570455,HUYA,2018-08-15 10:04:49-04,1534341889,3,,5,
151570456,HUYA,2018-08-15 10:04:49-04,1534341889,0,,9,
151570457,HUYA,2018-08-15 10:04:49-04,1534341889,3,,5,
151570483,HUYA,2018-08-15 10:04:49-04,1534341889,4,24.61,,f
151570484,HUYA,2018-08-15 10:04:49-04,1534341889,5,,1,
151570485,HUYA,2018-08-15 10:04:49-04,1534341889,8,,33402,
151570499,HUYA,2018-08-15 10:04:49-04,1534341889,1,24.57,,t
151570500,HUYA,2018-08-15 10:04:49-04,1534341889,0,,2,
151570501,HUYA,2018-08-15 10:04:49-04,1534341889,2,24.64,,t
151570502,HUYA,2018-08-15 10:04:49-04,1534341889,3,,2,
151570503,HUYA,2018-08-15 10:04:49-04,1534341889,0,,2,
151570504,HUYA,2018-08-15 10:04:49-04,1534341889,3,,2,
151570539,HUYA,2018-08-15 10:04:50-04,1534341890,4,24.64,,f
151570540,HUYA,2018-08-15 10:04:50-04,1534341890,5,,2,
151570541,HUYA,2018-08-15 10:04:50-04,1534341890,5,,2,
151570542,HUYA,2018-08-15 10:04:50-04,1534341890,8,,33404,
151570557,HUYA,2018-08-15 10:04:50-04,1534341890,0,,5,
151570558,HUYA,2018-08-15 10:04:50-04,1534341890,3,,3,
151570585,HUYA,2018-08-15 10:04:51-04,1534341891,5,,1,
151570586,HUYA,2018-08-15 10:04:51-04,1534341891,8,,33405,
151570591,HUYA,2018-08-15 10:04:51-04,1534341891,3,,7,
151570611,HUYA,2018-08-15 10:04:52-04,1534341892,4,24.6,,f
151570612,HUYA,2018-08-15 10:04:52-04,1534341892,5,,5,
151570613,HUYA,2018-08-15 10:04:52-04,1534341892,5,,5,
151570614,HUYA,2018-08-15 10:04:52-04,1534341892,8,,33410,
151570738,HUYA,2018-08-15 10:04:55-04,1534341895,4,24.58,,f
151570739,HUYA,2018-08-15 10:04:55-04,1534341895,5,,1,
151570740,HUYA,2018-08-15 10:04:55-04,1534341895,5,,1,
151570741,HUYA,2018-08-15 10:04:55-04,1534341895,8,,33411,
151570746,HUYA,2018-08-15 10:04:55-04,1534341895,0,,12,
151570747,HUYA,2018-08-15 10:04:55-04,1534341895,3,,6,
151570758,HUYA,2018-08-15 10:04:56-04,1534341896,4,24.6,,f
151570759,HUYA,2018-08-15 10:04:56-04,1534341896,5,,1,
151570760,HUYA,2018-08-15 10:04:56-04,1534341896,8,,33412,
151570769,HUYA,2018-08-15 10:04:56-04,1534341896,3,,7,
151570806,HUYA,2018-08-15 10:04:57-04,1534341897,3,,8,
151570836,HUYA,2018-08-15 10:04:58-04,1534341898,5,,10,
151570837,HUYA,2018-08-15 10:04:58-04,1534341898,8,,33422,
151570870,HUYA,2018-08-15 10:04:59-04,1534341899,8,,33494,
151570871,HUYA,2018-08-15 10:04:59-04,1534341899,4,24.59,,f
151570872,HUYA,2018-08-15 10:04:59-04,1534341899,5,,5,
151570873,HUYA,2018-08-15 10:04:59-04,1534341899,5,,5,
151570913,HUYA,2018-08-15 10:04:59-04,1534341899,4,24.6,,f
151570914,HUYA,2018-08-15 10:04:59-04,1534341899,5,,4,
151570915,HUYA,2018-08-15 10:04:59-04,1534341899,5,,4,
151570916,HUYA,2018-08-15 10:04:59-04,1534341899,8,,33498,
151570923,HUYA,2018-08-15 10:04:59-04,1534341899,0,,8,
151570949,HUYA,2018-08-15 10:05:00-04,1534341900,4,24.58,,f
151570950,HUYA,2018-08-15 10:05:00-04,1534341900,5,,5,
151570951,HUYA,2018-08-15 10:05:00-04,1534341900,5,,5,
151570952,HUYA,2018-08-15 10:05:00-04,1534341900,8,,33503,
151570961,HUYA,2018-08-15 10:05:00-04,1534341900,0,,9,
151570991,HUYA,2018-08-15 10:05:01-04,1534341901,4,24.57,,f
151570992,HUYA,2018-08-15 10:05:01-04,1534341901,5,,8,
151570993,HUYA,2018-08-15 10:05:01-04,1534341901,5,,8,
151570994,HUYA,2018-08-15 10:05:01-04,1534341901,8,,33511,
151571005,HUYA,2018-08-15 10:05:01-04,1534341901,0,,6,
151571052,HUYA,2018-08-15 10:05:02-04,1534341902,0,,5,
151571127,HUYA,2018-08-15 10:05:03-04,1534341903,3,,9,
151571151,HUYA,2018-08-15 10:05:04-04,1534341904,5,,1,
151571152,HUYA,2018-08-15 10:05:04-04,1534341904,8,,33512,
151571165,HUYA,2018-08-15 10:05:04-04,1534341904,1,24.55,,t
151571166,HUYA,2018-08-15 10:05:04-04,1534341904,0,,1,
151571167,HUYA,2018-08-15 10:05:04-04,1534341904,2,24.59,,t
151571168,HUYA,2018-08-15 10:05:04-04,1534341904,3,,4,
151571169,HUYA,2018-08-15 10:05:04-04,1534341904,0,,1,
151571170,HUYA,2018-08-15 10:05:04-04,1534341904,3,,4,
151571197,HUYA,2018-08-15 10:05:05-04,1534341905,4,24.55,,f
151571198,HUYA,2018-08-15 10:05:05-04,1534341905,5,,1,
151571199,HUYA,2018-08-15 10:05:05-04,1534341905,8,,33513,
151571204,HUYA,2018-08-15 10:05:05-04,1534341905,1,24.54,,t
151571205,HUYA,2018-08-15 10:05:05-04,1534341905,0,,5,
151571206,HUYA,2018-08-15 10:05:05-04,1534341905,0,,5,
151571237,HUYA,2018-08-15 10:05:06-04,1534341906,4,24.57,,f
151571238,HUYA,2018-08-15 10:05:06-04,1534341906,5,,5,
151571239,HUYA,2018-08-15 10:05:06-04,1534341906,5,,5,
151571240,HUYA,2018-08-15 10:05:06-04,1534341906,8,,33518,
151571259,HUYA,2018-08-15 10:05:06-04,1534341906,2,24.55,,t
151571260,HUYA,2018-08-15 10:05:06-04,1534341906,3,,3,
151571261,HUYA,2018-08-15 10:05:06-04,1534341906,3,,3,
151571274,HUYA,2018-08-15 10:05:07-04,1534341907,4,24.54,,f
151571275,HUYA,2018-08-15 10:05:07-04,1534341907,5,,1,
151571276,HUYA,2018-08-15 10:05:07-04,1534341907,5,,1,
151571277,HUYA,2018-08-15 10:05:07-04,1534341907,8,,33519,
151571282,HUYA,2018-08-15 10:05:07-04,1534341907,1,24.53,,t
151571283,HUYA,2018-08-15 10:05:07-04,1534341907,0,,14,
151571284,HUYA,2018-08-15 10:05:07-04,1534341907,0,,14,
151571285,HUYA,2018-08-15 10:05:07-04,1534341907,3,,4,
151571287,HUYA,2018-08-15 10:05:07-04,1534341907,1,24.54,,t
151571288,HUYA,2018-08-15 10:05:07-04,1534341907,0,,8,
151571289,HUYA,2018-08-15 10:05:07-04,1534341907,0,,8,
151571300,HUYA,2018-08-15 10:05:07-04,1534341907,4,24.53,,f
151571301,HUYA,2018-08-15 10:05:07-04,1534341907,5,,1,
151571302,HUYA,2018-08-15 10:05:07-04,1534341907,8,,33520,
151571307,HUYA,2018-08-15 10:05:08-04,1534341908,0,,9,
151571360,HUYA,2018-08-15 10:05:08-04,1534341908,4,24.54,,f
151571361,HUYA,2018-08-15 10:05:08-04,1534341908,5,,1,
151571362,HUYA,2018-08-15 10:05:08-04,1534341908,8,,33521,
151571367,HUYA,2018-08-15 10:05:08-04,1534341908,3,,5,
151571411,HUYA,2018-08-15 10:05:10-04,1534341910,4,24.55,,f
151571412,HUYA,2018-08-15 10:05:10-04,1534341910,5,,1,
151571413,HUYA,2018-08-15 10:05:10-04,1534341910,8,,33522,
151571456,HUYA,2018-08-15 10:05:11-04,1534341911,5,,9,
151571457,HUYA,2018-08-15 10:05:11-04,1534341911,8,,33531,
151571472,HUYA,2018-08-15 10:05:11-04,1534341911,3,,2,
151571495,HUYA,2018-08-15 10:05:11-04,1534341911,4,24.57,,f
151571496,HUYA,2018-08-15 10:05:11-04,1534341911,5,,2,
151571497,HUYA,2018-08-15 10:05:11-04,1534341911,5,,2,
151571498,HUYA,2018-08-15 10:05:11-04,1534341911,8,,33533,
151571502,HUYA,2018-08-15 10:05:11-04,1534341911,2,24.59,,t
151571503,HUYA,2018-08-15 10:05:11-04,1534341911,3,,4,
151571504,HUYA,2018-08-15 10:05:11-04,1534341911,0,,10,
151571505,HUYA,2018-08-15 10:05:11-04,1534341911,3,,4,
151571528,HUYA,2018-08-15 10:05:12-04,1534341912,4,24.59,,f
151571529,HUYA,2018-08-15 10:05:12-04,1534341912,5,,5,
151571530,HUYA,2018-08-15 10:05:12-04,1534341912,5,,5,
151571531,HUYA,2018-08-15 10:05:12-04,1534341912,8,,33538,
151571538,HUYA,2018-08-15 10:05:12-04,1534341912,0,,13,
151571551,HUYA,2018-08-15 10:05:13-04,1534341913,1,24.55,,t
151571552,HUYA,2018-08-15 10:05:13-04,1534341913,0,,1,
151571553,HUYA,2018-08-15 10:05:13-04,1534341913,0,,1,
151571590,HUYA,2018-08-15 10:05:13-04,1534341913,0,,3,
151571603,HUYA,2018-08-15 10:05:14-04,1534341914,4,24.56,,f
151571604,HUYA,2018-08-15 10:05:14-04,1534341914,5,,2,
151571605,HUYA,2018-08-15 10:05:14-04,1534341914,5,,2,
151571606,HUYA,2018-08-15 10:05:14-04,1534341914,8,,33540,
151571646,HUYA,2018-08-15 10:05:15-04,1534341915,5,,1,
151571647,HUYA,2018-08-15 10:05:15-04,1534341915,8,,33541,
151571695,HUYA,2018-08-15 10:05:15-04,1534341915,5,,3,
151571696,HUYA,2018-08-15 10:05:15-04,1534341915,8,,33544,
151571752,HUYA,2018-08-15 10:05:16-04,1534341916,0,,2,
151571782,HUYA,2018-08-15 10:05:17-04,1534341917,4,24.57,,f
151571783,HUYA,2018-08-15 10:05:17-04,1534341917,5,,1,
151571784,HUYA,2018-08-15 10:05:17-04,1534341917,5,,1,
151571785,HUYA,2018-08-15 10:05:17-04,1534341917,8,,33545,
151571834,HUYA,2018-08-15 10:05:17-04,1534341917,0,,7,
151571868,HUYA,2018-08-15 10:05:18-04,1534341918,0,,8,
151571891,HUYA,2018-08-15 10:05:19-04,1534341919,4,24.59,,f
151571892,HUYA,2018-08-15 10:05:19-04,1534341919,5,,3,
151571893,HUYA,2018-08-15 10:05:19-04,1534341919,5,,3,
151571894,HUYA,2018-08-15 10:05:19-04,1534341919,8,,33548,
151571902,HUYA,2018-08-15 10:05:19-04,1534341919,3,,5,
151571935,HUYA,2018-08-15 10:05:20-04,1534341920,5,,1,
151571936,HUYA,2018-08-15 10:05:20-04,1534341920,8,,33549,
151571960,HUYA,2018-08-15 10:05:21-04,1534341921,4,24.58,,f
151571961,HUYA,2018-08-15 10:05:21-04,1534341921,5,,25,
151571962,HUYA,2018-08-15 10:05:21-04,1534341921,5,,25,
151571963,HUYA,2018-08-15 10:05:21-04,1534341921,8,,33574,
151572027,HUYA,2018-08-15 10:05:23-04,1534341923,5,,5,
151572028,HUYA,2018-08-15 10:05:23-04,1534341923,8,,33579,
151572039,HUYA,2018-08-15 10:05:23-04,1534341923,3,,6,
151572069,HUYA,2018-08-15 10:05:23-04,1534341923,3,,7,
151572095,HUYA,2018-08-15 10:05:24-04,1534341924,3,,8,
151572136,HUYA,2018-08-15 10:05:25-04,1534341925,5,,40,
151572137,HUYA,2018-08-15 10:05:25-04,1534341925,8,,33619,
151572204,HUYA,2018-08-15 10:05:26-04,1534341926,5,,5,
151572205,HUYA,2018-08-15 10:05:26-04,1534341926,8,,33624,
151572238,HUYA,2018-08-15 10:05:27-04,1534341927,4,24.59,,f
151572239,HUYA,2018-08-15 10:05:27-04,1534341927,5,,3,
151572240,HUYA,2018-08-15 10:05:27-04,1534341927,5,,3,
151572241,HUYA,2018-08-15 10:05:27-04,1534341927,8,,33627,
151572256,HUYA,2018-08-15 10:05:27-04,1534341927,1,24.59,,t
151572257,HUYA,2018-08-15 10:05:27-04,1534341927,0,,1,
151572258,HUYA,2018-08-15 10:05:27-04,1534341927,2,24.64,,t
151572259,HUYA,2018-08-15 10:05:27-04,1534341927,3,,13,
151572260,HUYA,2018-08-15 10:05:27-04,1534341927,0,,1,
151572261,HUYA,2018-08-15 10:05:27-04,1534341927,3,,13,
151572278,HUYA,2018-08-15 10:05:28-04,1534341928,4,24.62,,f
151572279,HUYA,2018-08-15 10:05:28-04,1534341928,5,,5,
151572280,HUYA,2018-08-15 10:05:28-04,1534341928,5,,5,
151572281,HUYA,2018-08-15 10:05:28-04,1534341928,8,,33632,
151572299,HUYA,2018-08-15 10:05:28-04,1534341928,0,,4,
151572300,HUYA,2018-08-15 10:05:28-04,1534341928,3,,20,
151572315,HUYA,2018-08-15 10:05:29-04,1534341929,4,24.64,,f
151572316,HUYA,2018-08-15 10:05:29-04,1534341929,5,,4,
151572317,HUYA,2018-08-15 10:05:29-04,1534341929,5,,4,
151572318,HUYA,2018-08-15 10:05:29-04,1534341929,8,,33636,
151572333,HUYA,2018-08-15 10:05:29-04,1534341929,8,,33731,
151572428,HUYA,2018-08-15 10:05:31-04,1534341931,4,24.61,,f
151572429,HUYA,2018-08-15 10:05:31-04,1534341931,5,,9,
151572430,HUYA,2018-08-15 10:05:31-04,1534341931,5,,9,
151572431,HUYA,2018-08-15 10:05:31-04,1534341931,8,,33740,
151572593,HUYA,2018-08-15 10:05:34-04,1534341934,4,24.6,,f
151572594,HUYA,2018-08-15 10:05:34-04,1534341934,5,,1,
151572595,HUYA,2018-08-15 10:05:34-04,1534341934,5,,1,
151572596,HUYA,2018-08-15 10:05:34-04,1534341934,8,,33741,
151572620,HUYA,2018-08-15 10:05:35-04,1534341935,4,24.61,,f
151572621,HUYA,2018-08-15 10:05:35-04,1534341935,5,,1,
151572622,HUYA,2018-08-15 10:05:35-04,1534341935,8,,33742,
151572647,HUYA,2018-08-15 10:05:36-04,1534341936,8,,33743,
151572696,HUYA,2018-08-15 10:05:36-04,1534341936,4,24.64,,f
151572697,HUYA,2018-08-15 10:05:36-04,1534341936,5,,3,
151572698,HUYA,2018-08-15 10:05:36-04,1534341936,5,,3,
151572699,HUYA,2018-08-15 10:05:36-04,1534341936,8,,33746,
151572713,HUYA,2018-08-15 10:05:36-04,1534341936,0,,7,
151572714,HUYA,2018-08-15 10:05:36-04,1534341936,3,,19,
151572762,HUYA,2018-08-15 10:05:37-04,1534341937,0,,4,
151572779,HUYA,2018-08-15 10:05:37-04,1534341937,1,24.6,,t
151572780,HUYA,2018-08-15 10:05:37-04,1534341937,0,,1,
151572781,HUYA,2018-08-15 10:05:37-04,1534341937,0,,1,
151572803,HUYA,2018-08-15 10:05:39-04,1534341939,0,,2,
151572806,HUYA,2018-08-15 10:05:39-04,1534341939,4,24.63,,f
151572807,HUYA,2018-08-15 10:05:39-04,1534341939,5,,1,
151572808,HUYA,2018-08-15 10:05:39-04,1534341939,5,,1,
151572809,HUYA,2018-08-15 10:05:39-04,1534341939,8,,33747,
151572829,HUYA,2018-08-15 10:05:39-04,1534341939,0,,3,
151572830,HUYA,2018-08-15 10:05:39-04,1534341939,3,,18,
151572843,HUYA,2018-08-15 10:05:39-04,1534341939,4,24.62,,f
151572844,HUYA,2018-08-15 10:05:39-04,1534341939,5,,4,
151572845,HUYA,2018-08-15 10:05:39-04,1534341939,5,,4,
151572846,HUYA,2018-08-15 10:05:39-04,1534341939,8,,33751,
151572878,HUYA,2018-08-15 10:05:40-04,1534341940,4,24.64,,f
151572879,HUYA,2018-08-15 10:05:40-04,1534341940,5,,1,
151572880,HUYA,2018-08-15 10:05:40-04,1534341940,5,,1,
151572881,HUYA,2018-08-15 10:05:40-04,1534341940,8,,33752,
151572897,HUYA,2018-08-15 10:05:40-04,1534341940,0,,2,
151572920,HUYA,2018-08-15 10:05:41-04,1534341941,4,24.63,,f
151572921,HUYA,2018-08-15 10:05:41-04,1534341941,5,,1,
151572922,HUYA,2018-08-15 10:05:41-04,1534341941,8,,33753,
151573003,HUYA,2018-08-15 10:05:42-04,1534341942,1,24.61,,t
151573004,HUYA,2018-08-15 10:05:42-04,1534341942,0,,1,
151573005,HUYA,2018-08-15 10:05:42-04,1534341942,0,,1,
151573041,HUYA,2018-08-15 10:05:43-04,1534341943,0,,2,
151573137,HUYA,2018-08-15 10:05:45-04,1534341945,0,,4,
151573186,HUYA,2018-08-15 10:05:46-04,1534341946,4,24.62,,f
151573187,HUYA,2018-08-15 10:05:46-04,1534341946,5,,5,
151573188,HUYA,2018-08-15 10:05:46-04,1534341946,5,,5,
151573189,HUYA,2018-08-15 10:05:46-04,1534341946,8,,33758,
151573250,HUYA,2018-08-15 10:05:47-04,1534341947,4,24.64,,f
151573251,HUYA,2018-08-15 10:05:47-04,1534341947,5,,1,
151573252,HUYA,2018-08-15 10:05:47-04,1534341947,5,,1,
151573253,HUYA,2018-08-15 10:05:47-04,1534341947,8,,33759,
151573257,HUYA,2018-08-15 10:05:47-04,1534341947,1,24.63,,t
151573258,HUYA,2018-08-15 10:05:47-04,1534341947,0,,5,
151573259,HUYA,2018-08-15 10:05:47-04,1534341947,2,24.68,,t
151573260,HUYA,2018-08-15 10:05:47-04,1534341947,3,,3,
151573261,HUYA,2018-08-15 10:05:47-04,1534341947,0,,5,
151573262,HUYA,2018-08-15 10:05:47-04,1534341947,3,,3,
151573279,HUYA,2018-08-15 10:05:47-04,1534341947,1,24.65,,t
151573280,HUYA,2018-08-15 10:05:47-04,1534341947,0,,3,
151573281,HUYA,2018-08-15 10:05:47-04,1534341947,2,24.73,,t
151573282,HUYA,2018-08-15 10:05:47-04,1534341947,3,,5,
151573283,HUYA,2018-08-15 10:05:47-04,1534341947,0,,3,
151573284,HUYA,2018-08-15 10:05:47-04,1534341947,3,,5,
151573305,HUYA,2018-08-15 10:05:48-04,1534341948,4,24.68,,f
151573306,HUYA,2018-08-15 10:05:48-04,1534341948,5,,1,
151573307,HUYA,2018-08-15 10:05:48-04,1534341948,8,,33760,
151573331,HUYA,2018-08-15 10:05:48-04,1534341948,0,,4,
151573357,HUYA,2018-08-15 10:05:49-04,1534341949,4,24.67,,f
151573358,HUYA,2018-08-15 10:05:49-04,1534341949,5,,1,
151573359,HUYA,2018-08-15 10:05:49-04,1534341949,8,,33761,
151573366,HUYA,2018-08-15 10:05:49-04,1534341949,1,24.66,,t
151573367,HUYA,2018-08-15 10:05:49-04,1534341949,0,,1,
151573368,HUYA,2018-08-15 10:05:49-04,1534341949,0,,1,
151573412,HUYA,2018-08-15 10:05:50-04,1534341950,0,,4,
151573464,HUYA,2018-08-15 10:05:51-04,1534341951,0,,5,
151573465,HUYA,2018-08-15 10:05:51-04,1534341951,3,,8,
151573506,HUYA,2018-08-15 10:05:52-04,1534341952,4,24.66,,f
151573507,HUYA,2018-08-15 10:05:52-04,1534341952,5,,4,
151573508,HUYA,2018-08-15 10:05:52-04,1534341952,5,,4,
151573509,HUYA,2018-08-15 10:05:52-04,1534341952,8,,33765,
151573519,HUYA,2018-08-15 10:05:52-04,1534341952,0,,6,
151573550,HUYA,2018-08-15 10:05:53-04,1534341953,4,24.69,,f
151573551,HUYA,2018-08-15 10:05:53-04,1534341953,5,,1,
151573552,HUYA,2018-08-15 10:05:53-04,1534341953,5,,1,
151573553,HUYA,2018-08-15 10:05:53-04,1534341953,8,,33766,
151573560,HUYA,2018-08-15 10:05:53-04,1534341953,0,,7,
151573598,HUYA,2018-08-15 10:05:53-04,1534341953,5,,6,
151573599,HUYA,2018-08-15 10:05:53-04,1534341953,8,,33772,
151573651,HUYA,2018-08-15 10:05:54-04,1534341954,3,,11,
151573670,HUYA,2018-08-15 10:05:55-04,1534341955,5,,20,
151573671,HUYA,2018-08-15 10:05:55-04,1534341955,8,,33792,
151573685,HUYA,2018-08-15 10:05:55-04,1534341955,0,,8,
151573706,HUYA,2018-08-15 10:05:55-04,1534341955,4,24.7,,f
151573707,HUYA,2018-08-15 10:05:55-04,1534341955,5,,29,
151573708,HUYA,2018-08-15 10:05:55-04,1534341955,5,,29,
151573709,HUYA,2018-08-15 10:05:55-04,1534341955,8,,33821,
151573760,HUYA,2018-08-15 10:05:57-04,1534341957,4,24.69,,f
151573761,HUYA,2018-08-15 10:05:57-04,1534341957,5,,1,
151573762,HUYA,2018-08-15 10:05:57-04,1534341957,5,,1,
151573763,HUYA,2018-08-15 10:05:57-04,1534341957,8,,33822,
151573794,HUYA,2018-08-15 10:05:57-04,1534341957,4,24.71,,f
151573795,HUYA,2018-08-15 10:05:57-04,1534341957,5,,1,
151573796,HUYA,2018-08-15 10:05:57-04,1534341957,8,,33823,
151573845,HUYA,2018-08-15 10:05:58-04,1534341958,0,,7,
151573853,HUYA,2018-08-15 10:05:59-04,1534341959,8,,33899,
151573877,HUYA,2018-08-15 10:06:00-04,1534341960,4,24.7,,f
151573878,HUYA,2018-08-15 10:06:00-04,1534341960,5,,1,
151573879,HUYA,2018-08-15 10:06:00-04,1534341960,8,,33900,
151573888,HUYA,2018-08-15 10:06:00-04,1534341960,0,,8,
151573894,HUYA,2018-08-15 10:06:00-04,1534341960,4,24.69,,f
151573895,HUYA,2018-08-15 10:06:00-04,1534341960,5,,5,
151573896,HUYA,2018-08-15 10:06:00-04,1534341960,5,,5,
151573897,HUYA,2018-08-15 10:06:00-04,1534341960,8,,33905,
151574026,HUYA,2018-08-15 10:06:03-04,1534341963,4,24.66,,f
151574027,HUYA,2018-08-15 10:06:03-04,1534341963,5,,13,
151574028,HUYA,2018-08-15 10:06:03-04,1534341963,5,,13,
151574029,HUYA,2018-08-15 10:06:03-04,1534341963,8,,33918,
151574105,HUYA,2018-08-15 10:06:05-04,1534341965,1,24.68,,t
151574106,HUYA,2018-08-15 10:06:05-04,1534341965,0,,1,
151574107,HUYA,2018-08-15 10:06:05-04,1534341965,0,,1,
151574140,HUYA,2018-08-15 10:06:05-04,1534341965,0,,2,
151574141,HUYA,2018-08-15 10:06:05-04,1534341965,3,,10,
151574205,HUYA,2018-08-15 10:06:06-04,1534341966,4,24.68,,f
151574206,HUYA,2018-08-15 10:06:06-04,1534341966,5,,1,
151574207,HUYA,2018-08-15 10:06:06-04,1534341966,5,,1,
151574208,HUYA,2018-08-15 10:06:06-04,1534341966,8,,33919,
151574218,HUYA,2018-08-15 10:06:06-04,1534341966,3,,11,
151574223,HUYA,2018-08-15 10:06:07-04,1534341967,8,,33920,
151574231,HUYA,2018-08-15 10:06:07-04,1534341967,0,,3,
151574248,HUYA,2018-08-15 10:06:08-04,1534341968,1,24.7,,t
151574249,HUYA,2018-08-15 10:06:08-04,1534341968,0,,4,
151574250,HUYA,2018-08-15 10:06:08-04,1534341968,0,,4,
151574254,HUYA,2018-08-15 10:06:08-04,1534341968,4,24.7,,f
151574255,HUYA,2018-08-15 10:06:08-04,1534341968,5,,1,
151574256,HUYA,2018-08-15 10:06:08-04,1534341968,8,,33921,
151574273,HUYA,2018-08-15 10:06:09-04,1534341969,0,,7,
151574274,HUYA,2018-08-15 10:06:09-04,1534341969,3,,10,
151574279,HUYA,2018-08-15 10:06:09-04,1534341969,8,,33922,
151574309,HUYA,2018-08-15 10:06:09-04,1534341969,1,24.66,,t
151574310,HUYA,2018-08-15 10:06:09-04,1534341969,0,,2,
151574311,HUYA,2018-08-15 10:06:09-04,1534341969,2,24.71,,t
151574312,HUYA,2018-08-15 10:06:09-04,1534341969,3,,6,
151574313,HUYA,2018-08-15 10:06:09-04,1534341969,0,,2,
151574314,HUYA,2018-08-15 10:06:09-04,1534341969,3,,6,
151574331,HUYA,2018-08-15 10:06:10-04,1534341970,4,24.67,,f
151574332,HUYA,2018-08-15 10:06:10-04,1534341970,5,,1,
151574333,HUYA,2018-08-15 10:06:10-04,1534341970,8,,33923,
151574368,HUYA,2018-08-15 10:06:10-04,1534341970,3,,5,
151574376,HUYA,2018-08-15 10:06:11-04,1534341971,4,24.69,,f
151574377,HUYA,2018-08-15 10:06:11-04,1534341971,5,,2,
151574378,HUYA,2018-08-15 10:06:11-04,1534341971,5,,2,
151574379,HUYA,2018-08-15 10:06:11-04,1534341971,8,,33925,
151574471,HUYA,2018-08-15 10:06:12-04,1534341972,5,,23,
151574472,HUYA,2018-08-15 10:06:12-04,1534341972,8,,33948,
151574483,HUYA,2018-08-15 10:06:12-04,1534341972,1,24.68,,t
151574484,HUYA,2018-08-15 10:06:12-04,1534341972,0,,1,
151574485,HUYA,2018-08-15 10:06:12-04,1534341972,0,,1,
151574498,HUYA,2018-08-15 10:06:13-04,1534341973,1,24.69,,t
151574499,HUYA,2018-08-15 10:06:13-04,1534341973,0,,1,
151574500,HUYA,2018-08-15 10:06:13-04,1534341973,2,24.73,,t
151574501,HUYA,2018-08-15 10:06:13-04,1534341973,3,,10,
151574502,HUYA,2018-08-15 10:06:13-04,1534341973,3,,10,
151574526,HUYA,2018-08-15 10:06:13-04,1534341973,0,,2,
151574527,HUYA,2018-08-15 10:06:13-04,1534341973,3,,11,
151574541,HUYA,2018-08-15 10:06:14-04,1534341974,8,,33949,
151574542,HUYA,2018-08-15 10:06:14-04,1534341974,5,,1,
151574555,HUYA,2018-08-15 10:06:14-04,1534341974,1,24.66,,t
151574556,HUYA,2018-08-15 10:06:14-04,1534341974,0,,2,
151574557,HUYA,2018-08-15 10:06:14-04,1534341974,2,24.72,,t
151574558,HUYA,2018-08-15 10:06:14-04,1534341974,3,,5,
151574559,HUYA,2018-08-15 10:06:14-04,1534341974,3,,5,
151574579,HUYA,2018-08-15 10:06:14-04,1534341974,8,,33950,
151574591,HUYA,2018-08-15 10:06:14-04,1534341974,0,,4,
151574634,HUYA,2018-08-15 10:06:15-04,1534341975,0,,5,
151574688,HUYA,2018-08-15 10:06:17-04,1534341977,3,,8,
151574718,HUYA,2018-08-15 10:06:18-04,1534341978,3,,6,
151574797,HUYA,2018-08-15 10:06:19-04,1534341979,3,,9,
151574890,HUYA,2018-08-15 10:06:22-04,1534341982,2,24.71,,t
151574891,HUYA,2018-08-15 10:06:22-04,1534341982,3,,6,
151574892,HUYA,2018-08-15 10:06:22-04,1534341982,0,,6,
151574893,HUYA,2018-08-15 10:06:22-04,1534341982,3,,6,
151574896,HUYA,2018-08-15 10:06:22-04,1534341982,5,,5,
151574897,HUYA,2018-08-15 10:06:22-04,1534341982,8,,33955,
151574912,HUYA,2018-08-15 10:06:22-04,1534341982,3,,7,
151574947,HUYA,2018-08-15 10:06:23-04,1534341983,0,,5,
151574948,HUYA,2018-08-15 10:06:23-04,1534341983,3,,8,
151574989,HUYA,2018-08-15 10:06:25-04,1534341985,0,,7,
151574996,HUYA,2018-08-15 10:06:25-04,1534341985,4,24.67,,f
151574997,HUYA,2018-08-15 10:06:25-04,1534341985,5,,8,
151574998,HUYA,2018-08-15 10:06:25-04,1534341985,5,,8,
151574999,HUYA,2018-08-15 10:06:25-04,1534341985,8,,33963,
151575012,HUYA,2018-08-15 10:06:25-04,1534341985,4,24.66,,f
151575013,HUYA,2018-08-15 10:06:25-04,1534341985,5,,1,
151575014,HUYA,2018-08-15 10:06:25-04,1534341985,5,,1,
151575015,HUYA,2018-08-15 10:06:25-04,1534341985,8,,33964,
151575016,HUYA,2018-08-15 10:06:25-04,1534341985,0,,6,
151575038,HUYA,2018-08-15 10:06:26-04,1534341986,3,,5,
151575052,HUYA,2018-08-15 10:06:27-04,1534341987,4,24.68,,f
151575053,HUYA,2018-08-15 10:06:27-04,1534341987,5,,1,
151575054,HUYA,2018-08-15 10:06:27-04,1534341987,8,,33965,
151575073,HUYA,2018-08-15 10:06:27-04,1534341987,0,,5,
151575089,HUYA,2018-08-15 10:06:27-04,1534341987,8,,33966,
151575134,HUYA,2018-08-15 10:06:29-04,1534341989,8,,33998,
151575153,HUYA,2018-08-15 10:06:29-04,1534341989,0,,6,
